scenario_id,date,year,month,season,region,grade,dryer_access_profile,harvest_fresh_kg,moisture_pct_est,fresh_to_dried_conversion_ratio_est,current_fresh_price_lkr_per_kg,current_dried_price_lkr_per_kg,drying_cost_total_lkr,storage_weeks,storage_cost_total_lkr,quality_loss_pct_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,production_supply_index_est,global_export_demand_index_est
SCN-015991,5/20/2024,2024,5,off_season_tight_supply,Kandy,LB,high_cost_rented_dryer,304.7,57.6,3.7,1397.04,8870.03,122927.8,4,10679.04,1.557204448,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015992,5/20/2024,2024,5,off_season_tight_supply,Kandy,LB,average_shared_dryer,251.6,64.2,3.83,1535.11,8870.03,63504.85,4,16393.23,2.042633929,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015993,5/20/2024,2024,5,off_season_tight_supply,Matale,LG,high_cost_rented_dryer,407.8,67.5,4.14,1933.31,14192.84,142987.2,5,27628.31,2.432855992,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015994,5/20/2024,2024,5,off_season_tight_supply,Matale,LG,high_cost_rented_dryer,137.4,71.2,4.28,1885.4,14192.84,63527.5,3,3409.82,1.183052127,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015995,5/20/2024,2024,5,off_season_tight_supply,Matale,LLG1,average_shared_dryer,311.6,75.1,4.83,1861.95,12388.04,72043.45,5,12491.1,2.061401346,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015996,5/20/2024,2024,5,off_season_tight_supply,Matale,LLG1,low_cost_owned_dryer,226.3,63.2,4.4,1616.3,12388.04,39843.26,4,12110.63,1.601709557,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015997,5/20/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,174.4,66.9,3.88,1724.79,10966.81,40895.3,5,10848.58,4.169043879,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015998,5/20/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,134.1,68.6,4.12,1807.65,10966.81,36585.54,5,8276.02,2.146961612,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015999,5/20/2024,2024,5,off_season_tight_supply,Matale,LB,high_cost_rented_dryer,120.7,68.2,4.05,1265.18,8588.2,42434.03,4,7225.07,4.34877105,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016000,5/20/2024,2024,5,off_season_tight_supply,Matale,LB,average_shared_dryer,396.3,63.6,3.85,1363.61,8588.2,102045.81,5,26050.8,0.710195879,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016001,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,581.6,63.6,4.19,2196.23,13553.02,118611.89,2,8386.21,1.266103786,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016002,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,low_cost_owned_dryer,621.4,65.5,4.42,1564.93,13553.02,74365.39,6,39177.63,1.283081754,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016003,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,average_shared_dryer,199,64.7,4.03,1810.26,13212.04,53226.44,4,8132.42,1.597189607,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016004,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,average_shared_dryer,116.6,74.1,4.39,2621.23,13212.04,36057.99,5,3680.47,3.085406586,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016005,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,high_cost_rented_dryer,215.9,71,4.29,1406.22,10716.53,69592.23,6,15528.56,4.245249225,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016006,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,721,71.8,4.35,1319.51,10716.53,149735.07,4,24402.27,4.348332319,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016007,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,high_cost_rented_dryer,282.9,67.1,3.7,1802,9291.48,124123.87,5,23537.08,4.968837538,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016008,5/20/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,average_shared_dryer,110.6,75.6,4.15,1981.29,9291.48,32020.22,5,4025.89,1.791807201,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016009,5/20/2024,2024,5,off_season_tight_supply,Badulla,LG,average_shared_dryer,229.8,55,3.7,2269.31,13799.04,66014.17,2,5770.51,1.545339585,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016010,5/20/2024,2024,5,off_season_tight_supply,Badulla,LG,average_shared_dryer,369.5,69.3,3.94,2831.6,13799.04,74815.6,6,13766.71,2.303672366,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016011,5/20/2024,2024,5,off_season_tight_supply,Badulla,LLG1,high_cost_rented_dryer,598.3,61.1,4.1,1651.19,11688.34,214864.53,3,17381.56,1.936306391,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016012,5/20/2024,2024,5,off_season_tight_supply,Badulla,LLG1,high_cost_rented_dryer,163.3,74.4,4.42,1901.34,11688.34,47365.79,8,8406.56,2.621960825,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016013,5/20/2024,2024,5,off_season_tight_supply,Badulla,LLG2,average_shared_dryer,345.1,63.9,3.97,1669.82,10216.85,85865.96,6,29181.38,1.928634361,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016014,5/20/2024,2024,5,off_season_tight_supply,Badulla,LLG2,average_shared_dryer,762.5,73.4,4.4,1122.05,10216.85,160496.63,2,15035.78,2.645011082,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016015,5/20/2024,2024,5,off_season_tight_supply,Badulla,LB,high_cost_rented_dryer,572.3,79.1,4.95,828.6,7825.59,175058.17,5,26317.68,4.583403421,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016016,5/20/2024,2024,5,off_season_tight_supply,Badulla,LB,low_cost_owned_dryer,183.8,57.4,4.02,1191.33,7825.59,31849.9,6,10600.6,2.33000187,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016017,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LG,average_shared_dryer,41,69.2,4.25,2209.41,12446.67,8921.52,8,4782.74,2.227388056,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016018,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LG,high_cost_rented_dryer,268.4,64.9,3.99,2118.44,12446.67,91093.2,4,16377.58,2.234435288,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016019,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,low_cost_owned_dryer,177.1,55.3,3.71,1518.69,10659.83,43560.23,6,15556.15,1.384106942,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016020,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,average_shared_dryer,225.4,65.4,4.14,1611.64,10659.83,61570.33,4,12817.75,1.389457712,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016021,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,average_shared_dryer,132.9,68.2,4.38,1384.69,9127.64,32307.31,3,3211.83,0.431814908,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016022,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,average_shared_dryer,210.9,66.5,4.28,1552.08,9127.64,55307.78,2,3787.61,1.121699718,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016023,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LB,low_cost_owned_dryer,356,64.4,4.16,1025.53,7791.88,67013.63,8,32293.52,0.567809444,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016024,5/20/2024,2024,5,off_season_tight_supply,Ratnapura,LB,high_cost_rented_dryer,272.8,57.3,3.94,899.39,7791.88,84530.79,8,18292.39,3.148747513,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016025,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,678.4,68.9,3.97,2491.51,12322.15,152869.62,8,39212.09,2.973235493,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016026,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LG,low_cost_owned_dryer,274.1,66.7,3.8,2652.72,12322.15,43419.38,3,7293.06,4.641437561,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016027,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,high_cost_rented_dryer,109.3,64.8,4.13,1522.44,11984.5,50262.21,6,7855.96,3.415693337,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016028,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,low_cost_owned_dryer,41.2,78.5,4.74,2316.88,11984.5,7485.01,4,1046.16,5.829509347,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016029,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,average_shared_dryer,126.2,63.4,3.73,1347.84,8876.72,38216.42,8,10975.45,2.058199609,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016030,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,average_shared_dryer,478.2,71.1,4.04,1526.73,8876.72,110570.14,4,28031.12,4.56479023,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016031,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LB,average_shared_dryer,390.3,65.6,4.16,856.14,7678.78,72528.89,5,19809.7,4.153931109,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016032,5/20/2024,2024,5,off_season_tight_supply,Kegalle,LB,average_shared_dryer,87,62.7,3.98,1517.67,7678.78,18596.28,8,7129.26,4.342618211,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-016033,5/27/2024,2024,5,off_season_tight_supply,Kandy,LG,high_cost_rented_dryer,330.8,67.8,4.04,2174.84,14232.57,107476.5,6,23107.51,3.45905164,301.04,320.99,243.61,2606.62,89.36,110
SCN-016034,5/27/2024,2024,5,off_season_tight_supply,Kandy,LG,average_shared_dryer,139.1,62.4,3.85,2079.86,14232.57,41590.38,6,7909.09,3.784232849,301.04,320.99,243.61,2606.62,89.36,110
SCN-016035,5/27/2024,2024,5,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,142.2,64.9,4.06,2388.37,12513.26,45421.93,5,7402.54,0.291279922,301.04,320.99,243.61,2606.62,89.36,110
SCN-016036,5/27/2024,2024,5,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,55.9,66.7,4.06,1985.11,12513.26,17696.5,3,2480.62,0.2,301.04,320.99,243.61,2606.62,89.36,110
SCN-016037,5/27/2024,2024,5,off_season_tight_supply,Kandy,LLG2,high_cost_rented_dryer,435,71.1,4.05,1723.36,11309.08,157335.55,5,26602.94,4.483847412,301.04,320.99,243.61,2606.62,89.36,110
SCN-016038,5/27/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,463.3,62,3.7,2272.24,11309.08,131922.56,8,24626.77,1.467946183,301.04,320.99,243.61,2606.62,89.36,110
SCN-016039,5/27/2024,2024,5,off_season_tight_supply,Kandy,LB,low_cost_owned_dryer,198.6,66.1,3.82,1571.16,8914.33,39178.55,3,3795.67,1.951818216,301.04,320.99,243.61,2606.62,89.36,110
SCN-016040,5/27/2024,2024,5,off_season_tight_supply,Kandy,LB,low_cost_owned_dryer,199,73.4,4.19,1175.45,8914.33,35895.35,8,23300.49,0.2,301.04,320.99,243.61,2606.62,89.36,110
SCN-016041,5/27/2024,2024,5,off_season_tight_supply,Matale,LG,high_cost_rented_dryer,232.3,64.7,4.18,1770.36,14189.11,82162.89,3,7866.69,3.873026409,301.04,320.99,243.61,2606.62,89.36,110
SCN-016042,5/27/2024,2024,5,off_season_tight_supply,Matale,LG,average_shared_dryer,86.9,68.5,4.37,2290.32,14189.11,17802.78,5,4405.95,1.913626527,301.04,320.99,243.61,2606.62,89.36,110
SCN-016043,5/27/2024,2024,5,off_season_tight_supply,Matale,LLG1,average_shared_dryer,80.7,65.7,4.35,2244.1,12368.53,16652.23,8,4098.19,2.63732174,301.04,320.99,243.61,2606.62,89.36,110
SCN-016044,5/27/2024,2024,5,off_season_tight_supply,Matale,LLG1,average_shared_dryer,1282,73.7,4.69,2677.13,12368.53,249415.54,3,19808.69,2.139378365,301.04,320.99,243.61,2606.62,89.36,110
SCN-016045,5/27/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,274.4,65.6,3.82,1642.01,10983.14,74707.21,6,18025.18,0.2,301.04,320.99,243.61,2606.62,89.36,110
SCN-016046,5/27/2024,2024,5,off_season_tight_supply,Matale,LLG2,low_cost_owned_dryer,1544.2,66.4,3.85,1124.48,10983.14,234388.99,3,39401.39,1.408522428,301.04,320.99,243.61,2606.62,89.36,110
SCN-016047,5/27/2024,2024,5,off_season_tight_supply,Matale,LB,high_cost_rented_dryer,284.6,69.2,4.29,1317.19,8662.03,98896.96,4,7916.75,4.986287155,301.04,320.99,243.61,2606.62,89.36,110
SCN-016048,5/27/2024,2024,5,off_season_tight_supply,Matale,LB,average_shared_dryer,88.5,62.6,3.74,1784.57,8662.03,24396.64,6,6868.28,2.93763326,301.04,320.99,243.61,2606.62,89.36,110
SCN-016049,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,712.6,76.1,4.53,2113.89,14551.56,105602.04,4,35668.61,1.778501969,301.04,320.99,243.61,2606.62,89.36,110
SCN-016050,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,78.4,61.6,3.7,2359.66,14551.56,16122.63,3,2664.82,1.045446082,301.04,320.99,243.61,2606.62,89.36,110
SCN-016051,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,low_cost_owned_dryer,105.7,74.1,4.26,2018.58,12386.36,27841.56,8,9938.52,2.579105544,301.04,320.99,243.61,2606.62,89.36,110
SCN-016052,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,low_cost_owned_dryer,544.2,66,3.99,1426.13,12386.36,70178.02,3,16570.05,2.983130386,301.04,320.99,243.61,2606.62,89.36,110
SCN-016053,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,high_cost_rented_dryer,75.4,67.9,4,1665.1,11354.97,27955.12,8,4023.94,3.229393355,301.04,320.99,243.61,2606.62,89.36,110
SCN-016054,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,403,72.6,4.39,2397.68,11354.97,91504.22,2,4312.52,1.702869851,301.04,320.99,243.61,2606.62,89.36,110
SCN-016055,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,average_shared_dryer,116.7,58.6,3.7,1689.52,9048.03,29328.68,4,3959,1.587801136,301.04,320.99,243.61,2606.62,89.36,110
SCN-016056,5/27/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,low_cost_owned_dryer,326.6,71.5,4.08,1766.74,9048.03,62710.55,6,17597.6,2.665699147,301.04,320.99,243.61,2606.62,89.36,110
SCN-016057,5/27/2024,2024,5,off_season_tight_supply,Badulla,LG,high_cost_rented_dryer,108.7,62.4,3.99,1873.89,13384.67,45835.71,4,3136,0.905340261,301.04,320.99,243.61,2606.62,89.36,110
SCN-016058,5/27/2024,2024,5,off_season_tight_supply,Badulla,LG,high_cost_rented_dryer,211.6,62.6,3.87,1907.39,13384.67,70100.62,4,13643.79,1.367415171,301.04,320.99,243.61,2606.62,89.36,110
SCN-016059,5/27/2024,2024,5,off_season_tight_supply,Badulla,LLG1,low_cost_owned_dryer,503.1,77.9,4.84,1816.88,11474.33,76979.38,3,11031.95,3.908120491,301.04,320.99,243.61,2606.62,89.36,110
SCN-016060,5/27/2024,2024,5,off_season_tight_supply,Badulla,LLG1,low_cost_owned_dryer,170.8,62.1,4.16,1325.38,11474.33,30377.19,4,9764.23,2.220329121,301.04,320.99,243.61,2606.62,89.36,110
SCN-016061,5/27/2024,2024,5,off_season_tight_supply,Badulla,LLG2,high_cost_rented_dryer,147.7,69.8,4.31,1592.3,9925.35,49326.32,3,5036.02,1.36854371,301.04,320.99,243.61,2606.62,89.36,110
SCN-016062,5/27/2024,2024,5,off_season_tight_supply,Badulla,LLG2,high_cost_rented_dryer,159.1,63.9,3.95,1757.69,9925.35,49829.7,6,8716,2.106218855,301.04,320.99,243.61,2606.62,89.36,110
SCN-016063,5/27/2024,2024,5,off_season_tight_supply,Badulla,LB,average_shared_dryer,139.5,65.3,4.32,1206.64,7835.99,39459.12,2,2077.8,2.077452627,301.04,320.99,243.61,2606.62,89.36,110
SCN-016064,5/27/2024,2024,5,off_season_tight_supply,Badulla,LB,low_cost_owned_dryer,156.4,76.2,4.53,1184.33,7835.99,31725.71,5,8099.9,2.419480649,301.04,320.99,243.61,2606.62,89.36,110
SCN-016065,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LG,low_cost_owned_dryer,503.9,71.1,4.38,1969.61,12425.12,85917.58,5,31622.76,2.436323268,301.04,320.99,243.61,2606.62,89.36,110
SCN-016066,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LG,average_shared_dryer,143.8,65.4,4.05,1636.71,12425.12,33009.33,2,4289.74,0.2,301.04,320.99,243.61,2606.62,89.36,110
SCN-016067,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,average_shared_dryer,110.3,74.3,4.44,1599.65,11310.65,27341.07,8,4930.64,1.93536399,301.04,320.99,243.61,2606.62,89.36,110
SCN-016068,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,average_shared_dryer,441.7,68.2,4.1,1894.11,11310.65,95725.47,2,12378.19,0.463530566,301.04,320.99,243.61,2606.62,89.36,110
SCN-016069,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,low_cost_owned_dryer,224.4,72.8,4.44,1708.29,10002.6,34824.61,3,6759.09,2.265022906,301.04,320.99,243.61,2606.62,89.36,110
SCN-016070,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,average_shared_dryer,226.6,63.7,3.87,1576.65,10002.6,49697.8,2,6813.92,2.598339606,301.04,320.99,243.61,2606.62,89.36,110
SCN-016071,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LB,high_cost_rented_dryer,73.5,64.1,3.87,1387.38,7724.61,31146.12,4,2286.96,2.236460388,301.04,320.99,243.61,2606.62,89.36,110
SCN-016072,5/27/2024,2024,5,off_season_tight_supply,Ratnapura,LB,low_cost_owned_dryer,237.9,72.6,4.34,1488.66,7724.61,46360.63,3,7774.83,0.81544585,301.04,320.99,243.61,2606.62,89.36,110
SCN-016073,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,194.2,69.1,4.12,2901.63,13692.78,39048.07,4,11971.33,4.68667971,301.04,320.99,243.61,2606.62,89.36,110
SCN-016074,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,126,64.7,3.73,2407.51,13692.78,37654.99,4,7879.64,2.246494039,301.04,320.99,243.61,2606.62,89.36,110
SCN-016075,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,low_cost_owned_dryer,557.2,68,4.13,1445.87,12111.12,70668.87,5,43083.33,1.301720621,301.04,320.99,243.61,2606.62,89.36,110
SCN-016076,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,average_shared_dryer,470.7,72.1,4.57,1431.67,12111.12,107559.9,4,16699.7,0.2,301.04,320.99,243.61,2606.62,89.36,110
SCN-016077,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,low_cost_owned_dryer,86.5,63.7,3.86,1885.24,9419.5,17075.02,2,1288.65,2.678872962,301.04,320.99,243.61,2606.62,89.36,110
SCN-016078,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,average_shared_dryer,157.4,64.8,3.82,1398.37,9419.5,37807.11,5,12474.5,2.268596107,301.04,320.99,243.61,2606.62,89.36,110
SCN-016079,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LB,low_cost_owned_dryer,157.8,72.6,4.39,1459.64,8370.67,26934.62,8,8451.13,1.11560702,301.04,320.99,243.61,2606.62,89.36,110
SCN-016080,5/27/2024,2024,5,off_season_tight_supply,Kegalle,LB,high_cost_rented_dryer,221.2,62,4.03,1358.95,8370.67,99271.54,5,14531.13,3.408351522,301.04,320.99,243.61,2606.62,89.36,110
SCN-016081,6/3/2024,2024,6,off_season_tight_supply,Kandy,LG,low_cost_owned_dryer,65.5,66.2,3.89,2910.57,15214.94,12706.62,4,2343.66,1.201742411,303.42,320.49,243.58,2617,80.87,110.61
SCN-016082,6/3/2024,2024,6,off_season_tight_supply,Kandy,LG,average_shared_dryer,573.4,72.3,4.28,2519.36,15214.94,125631.88,6,46691.91,0.795922931,303.42,320.49,243.58,2617,80.87,110.61
SCN-016083,6/3/2024,2024,6,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,71.8,62,3.99,1946.91,13538.11,16913.51,2,1896.41,1.135329803,303.42,320.49,243.58,2617,80.87,110.61
SCN-016084,6/3/2024,2024,6,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,452.4,71.8,4.53,1632.17,13538.11,105086.45,8,39131.98,5.216563033,303.42,320.49,243.58,2617,80.87,110.61
SCN-016085,6/3/2024,2024,6,off_season_tight_supply,Kandy,LLG2,low_cost_owned_dryer,137.3,68.4,4.1,1552.66,11173.07,26920.72,4,4728.05,1.122491936,303.42,320.49,243.58,2617,80.87,110.61
SCN-016086,6/3/2024,2024,6,off_season_tight_supply,Kandy,LLG2,high_cost_rented_dryer,216.6,68.8,4.2,1738.04,11173.07,55504.47,4,11563.53,4.228580379,303.42,320.49,243.58,2617,80.87,110.61
SCN-016087,6/3/2024,2024,6,off_season_tight_supply,Kandy,LB,average_shared_dryer,588.6,68.6,4.15,1262,9221.49,133198.94,4,33019.3,0.2,303.42,320.49,243.58,2617,80.87,110.61
SCN-016088,6/3/2024,2024,6,off_season_tight_supply,Kandy,LB,low_cost_owned_dryer,626.6,70.5,4.4,1736.86,9221.49,88835.02,5,38549.6,1.768475823,303.42,320.49,243.58,2617,80.87,110.61
SCN-016089,6/3/2024,2024,6,off_season_tight_supply,Matale,LG,high_cost_rented_dryer,236.5,69,3.97,2720.59,13368.17,75625.37,4,8238.91,0.972020204,303.42,320.49,243.58,2617,80.87,110.61
SCN-016090,6/3/2024,2024,6,off_season_tight_supply,Matale,LG,high_cost_rented_dryer,184.2,67.6,3.98,1518.8,13368.17,65524.81,5,5573.02,2.20146959,303.42,320.49,243.58,2617,80.87,110.61
SCN-016091,6/3/2024,2024,6,off_season_tight_supply,Matale,LLG1,high_cost_rented_dryer,241.3,67.2,4.21,2277.13,12867.14,101679.58,4,11796.25,2.165219681,303.42,320.49,243.58,2617,80.87,110.61
SCN-016092,6/3/2024,2024,6,off_season_tight_supply,Matale,LLG1,high_cost_rented_dryer,116.9,71.5,4.43,2629.02,12867.14,56407.41,4,5300.69,3.088658002,303.42,320.49,243.58,2617,80.87,110.61
SCN-016093,6/3/2024,2024,6,off_season_tight_supply,Matale,LLG2,average_shared_dryer,221.9,67,4.35,1625.32,10853.14,42010.44,8,11928.21,0.2,303.42,320.49,243.58,2617,80.87,110.61
SCN-016094,6/3/2024,2024,6,off_season_tight_supply,Matale,LLG2,low_cost_owned_dryer,687.6,74.6,4.51,1528.5,10853.14,84215.87,8,49245.24,0.2,303.42,320.49,243.58,2617,80.87,110.61
SCN-016095,6/3/2024,2024,6,off_season_tight_supply,Matale,LB,average_shared_dryer,103.6,72.4,4.31,1370.77,8813.13,30964.96,4,5061.89,2.346664342,303.42,320.49,243.58,2617,80.87,110.61
SCN-016096,6/3/2024,2024,6,off_season_tight_supply,Matale,LB,high_cost_rented_dryer,107.4,71.1,4.11,1015.72,8813.13,40600.82,4,4360.79,4.014226153,303.42,320.49,243.58,2617,80.87,110.61
SCN-016097,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,87.1,63.8,3.91,2462.61,15484.49,23953.74,2,1646.06,0.2,303.42,320.49,243.58,2617,80.87,110.61
SCN-016098,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,766.2,68.5,4.01,2660.09,15484.49,175903.52,3,26865.46,3.291908834,303.42,320.49,243.58,2617,80.87,110.61
SCN-016099,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LLG1,high_cost_rented_dryer,1163,68,4.35,1526.67,12995.5,349070.69,4,39370.29,1.867571481,303.42,320.49,243.58,2617,80.87,110.61
SCN-016100,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LLG1,high_cost_rented_dryer,431.1,69.7,4.5,2213.95,12995.5,117937,4,11654.57,2.057672556,303.42,320.49,243.58,2617,80.87,110.61
SCN-016101,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LLG2,high_cost_rented_dryer,431.7,65.3,4.17,1352,11625.53,179730.43,4,11031.64,2.603636049,303.42,320.49,243.58,2617,80.87,110.61
SCN-016102,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,511.1,66.9,4.31,1892.52,11625.53,128179.5,6,39054.65,3.30974252,303.42,320.49,243.58,2617,80.87,110.61
SCN-016103,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LB,low_cost_owned_dryer,732.3,71.3,4.12,1459.68,9854.86,145909.94,6,36930.36,1.115897258,303.42,320.49,243.58,2617,80.87,110.61
SCN-016104,6/3/2024,2024,6,off_season_tight_supply,Nuwara Eliya,LB,low_cost_owned_dryer,720.1,77.5,4.35,1768.8,9854.86,129648.01,8,47366.33,2.657910783,303.42,320.49,243.58,2617,80.87,110.61
SCN-016105,6/3/2024,2024,6,off_season_tight_supply,Badulla,LG,high_cost_rented_dryer,187.2,69.3,4.19,2007.81,13843.45,74002.84,2,4210.36,3.918050801,303.42,320.49,243.58,2617,80.87,110.61
SCN-016106,6/3/2024,2024,6,off_season_tight_supply,Badulla,LG,average_shared_dryer,477.9,67.3,4.16,2861.19,13843.45,116769.45,8,57784.7,2.380533148,303.42,320.49,243.58,2617,80.87,110.61
SCN-016107,6/3/2024,2024,6,off_season_tight_supply,Badulla,LLG1,average_shared_dryer,191.5,63.3,3.98,1286.11,11720.2,48411.91,8,17224.46,3.71620749,303.42,320.49,243.58,2617,80.87,110.61
