date,year,month,week_of_year,quarter,season,region,production_zone,altitude_m,grade,grade_description,dried_price_lkr_per_kg,fresh_price_lkr_per_kg_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,electricity_price_lkr_kwh_est,rainfall_mm_est,temperature_c_est,humidity_pct_est,production_supply_index_est,global_export_demand_index_est,fuel_drying_cost_lkr_per_dried_kg_est,labour_drying_cost_lkr_per_dried_kg_est,electricity_drying_cost_lkr_per_dried_kg_est,barn_rental_lkr_per_dried_kg_est,packaging_transport_lkr_per_dried_kg_est,total_drying_cost_lkr_per_dried_kg_est,fresh_to_dried_conversion_ratio_est,data_source_class
12/16/2024,2024,12,51,4,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,15335,1820.81,299,330.26,253.36,2756.22,44.98,185.4,22.2,73.6,121.14,115.74,240.14,186.88,148.4,71.54,177.66,824.62,4.63,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,13544.84,1757.49,299,330.26,253.36,2756.22,44.98,185.4,22.2,73.6,121.14,115.74,320.47,130.85,146.27,89.4,110.41,797.4,4.28,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,11898.43,1659.24,299,330.26,253.36,2756.22,44.98,185.4,22.2,73.6,121.14,115.74,263.3,139.12,133.65,80.44,166.56,783.07,4.09,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,9861.05,1321.61,299,330.26,253.36,2756.22,44.98,185.4,22.2,73.6,121.14,115.74,277.45,134.31,108.43,129.13,107.53,756.85,4.28,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,15476.63,1986.1,299,330.26,253.36,2756.22,44.98,184.6,19.9,72.1,121.14,115.74,326.6,155.55,125.22,57.51,104.93,769.81,4.28,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,13274.45,2001.57,299,330.26,253.36,2756.22,44.98,184.6,19.9,72.1,121.14,115.74,319.08,150.17,111.55,72.77,110.25,763.82,3.93,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,11853.95,1773.96,299,330.26,253.36,2756.22,44.98,184.6,19.9,72.1,121.14,115.74,279.58,155.46,150.3,71.65,114.53,771.52,4.33,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,10046.59,1399.98,299,330.26,253.36,2756.22,44.98,184.6,19.9,72.1,121.14,115.74,263.54,149.31,84.35,115.71,152.7,765.61,4.01,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,14545.03,1878.85,299,330.26,253.36,2756.22,44.98,154.9,21.8,79.4,121.14,115.74,266.64,168.77,83.06,117.98,133.43,769.88,4.02,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,12467.75,1627.89,299,330.26,253.36,2756.22,44.98,154.9,21.8,79.4,121.14,115.74,312.45,147.4,154.6,116.04,180.17,910.66,4.1,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,10370.76,1363.29,299,330.26,253.36,2756.22,44.98,154.9,21.8,79.4,121.14,115.74,337.24,157.73,127.45,114.68,139.79,876.89,4,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,9335.11,1251.03,299,330.26,253.36,2756.22,44.98,154.9,21.8,79.4,121.14,115.74,278.52,168.64,71.92,137.48,108.74,765.3,4.17,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,13269.93,2085.26,299,330.26,253.36,2756.22,44.98,264,22.9,71.8,121.14,115.74,305.51,161.64,79.12,97.58,144.3,788.15,4.17,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,12002.97,1723.81,299,330.26,253.36,2756.22,44.98,264,22.9,71.8,121.14,115.74,290.87,129.1,106.36,77.05,134.94,738.32,3.88,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,10729.06,1583.19,299,330.26,253.36,2756.22,44.98,264,22.9,71.8,121.14,115.74,277.95,135.7,151.22,123.25,170.77,858.89,4.1,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,8157.63,1246.93,299,330.26,253.36,2756.22,44.98,264,22.9,71.8,121.14,115.74,240.72,125.71,70.08,108.94,171.31,716.76,3.89,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,12890.3,1983.34,299,330.26,253.36,2756.22,44.98,204.1,22.9,71.6,121.14,115.74,257.49,158.33,70.94,80.97,137.85,705.58,4.11,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,12598.98,1784.19,299,330.26,253.36,2756.22,44.98,204.1,22.9,71.6,121.14,115.74,276.58,130.51,149,133.94,108.65,798.68,4.32,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,10708.06,1256.28,299,330.26,253.36,2756.22,44.98,204.1,22.9,71.6,121.14,115.74,242.94,148.64,81.62,107.22,139.83,720.25,4.3,source_calibrated_synthetic_2024_avg_anchor
12/16/2024,2024,12,51,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,8630.84,1198.43,299,330.26,253.36,2756.22,44.98,204.1,22.9,71.6,121.14,115.74,255.32,157.44,93.62,83.57,124.79,714.74,4.32,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,15559.73,2563.68,300.03,332.29,255.48,2710.18,44.51,231.4,20.3,83.8,121.37,116.76,263.53,129.21,148.83,73.01,110.01,724.59,3.85,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,13949.31,1792.24,300.03,332.29,255.48,2710.18,44.51,231.4,20.3,83.8,121.37,116.76,316.14,156.89,70.08,70.19,101.91,715.21,4.34,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,12221.56,1562.8,300.03,332.29,255.48,2710.18,44.51,231.4,20.3,83.8,121.37,116.76,288.52,184.9,153.76,78.91,103.19,809.28,4.2,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,9494.24,1307.78,300.03,332.29,255.48,2710.18,44.51,231.4,20.3,83.8,121.37,116.76,287.63,147.2,73.42,113.63,175.21,797.09,4.01,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,15500.63,2028.06,300.03,332.29,255.48,2710.18,44.51,178.3,22.6,75.9,121.37,116.76,249.03,127.22,77.45,60.73,154.77,669.2,4.47,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,14360.97,2360.79,300.03,332.29,255.48,2710.18,44.51,178.3,22.6,75.9,121.37,116.76,318.36,131.97,151.26,110.93,170.66,883.18,4.13,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,12050.38,1800.21,300.03,332.29,255.48,2710.18,44.51,178.3,22.6,75.9,121.37,116.76,288.46,144.4,84.12,108.49,102.94,728.41,4.29,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,9609.26,1421.72,300.03,332.29,255.48,2710.18,44.51,178.3,22.6,75.9,121.37,116.76,297.07,184.3,117.25,53.7,147.28,799.6,4.15,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,16426.84,2454.43,300.03,332.29,255.48,2710.18,44.51,164.2,19.1,74.6,121.37,116.76,301.63,191.83,124.06,91.41,134.99,843.92,4.22,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,13743.26,2067.56,300.03,332.29,255.48,2710.18,44.51,164.2,19.1,74.6,121.37,116.76,278.99,171.1,147.69,54.75,104.96,757.49,4.16,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,11711.33,1598.2,300.03,332.29,255.48,2710.18,44.51,164.2,19.1,74.6,121.37,116.76,289.34,187.44,108.35,111.24,157.24,853.61,4.11,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,10125.88,1475.43,300.03,332.29,255.48,2710.18,44.51,164.2,19.1,74.6,121.37,116.76,308.81,164.15,93.4,59.17,154.07,779.6,4.02,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,14431.92,1874.95,300.03,332.29,255.48,2710.18,44.51,155.8,21.8,69.5,121.37,116.76,274.12,160.4,123.62,120.48,144.61,823.23,4.18,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,12536.67,1726.54,300.03,332.29,255.48,2710.18,44.51,155.8,21.8,69.5,121.37,116.76,285.25,135.32,141.27,52.68,182.68,797.2,4.51,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,11130.02,1492.22,300.03,332.29,255.48,2710.18,44.51,155.8,21.8,69.5,121.37,116.76,313.5,158.64,117.04,70.72,138.84,798.74,4.5,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,8714.49,1191.18,300.03,332.29,255.48,2710.18,44.51,155.8,21.8,69.5,121.37,116.76,309.7,174.31,94.77,109.39,104.03,792.2,4.23,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,14018.91,2084.49,300.03,332.29,255.48,2710.18,44.51,242,23.3,71.9,121.37,116.76,285.22,177.14,101.72,104.51,133.77,802.36,4.22,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,12199.17,1826.87,300.03,332.29,255.48,2710.18,44.51,242,23.3,71.9,121.37,116.76,290.7,135.03,88.4,59.45,127.53,701.11,4.04,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,10585.52,1516.28,300.03,332.29,255.48,2710.18,44.51,242,23.3,71.9,121.37,116.76,279.71,180.57,146.99,111.85,109.97,829.09,4.26,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,8417.19,1091.53,300.03,332.29,255.48,2710.18,44.51,242,23.3,71.9,121.37,116.76,300.71,133.07,126.82,67.66,154.37,782.63,4.33,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,14592.82,2124.55,300.03,332.29,255.48,2710.18,44.51,254.5,23.5,76.2,121.37,116.76,251.23,126.97,108.25,120.75,119.29,726.49,4.06,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,12316.93,1713.19,300.03,332.29,255.48,2710.18,44.51,254.5,23.5,76.2,121.37,116.76,262.66,151.09,128.45,54.2,128.86,725.26,4.04,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,10328.54,1387.49,300.03,332.29,255.48,2710.18,44.51,254.5,23.5,76.2,121.37,116.76,276.84,145.95,121.1,64.3,116.22,724.41,4.43,source_calibrated_synthetic_2024_avg_anchor
12/23/2024,2024,12,52,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,8472.34,1203.44,300.03,332.29,255.48,2710.18,44.51,254.5,23.5,76.2,121.37,116.76,265.46,132.8,135.05,109.86,142.34,785.51,3.99,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,15161.56,2250.34,301.27,330.15,253.41,2711.01,44.33,204.2,22.2,75.8,124.32,119.18,276.14,185.72,136.26,93.87,164.66,856.65,4.09,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,14502.92,2110.35,301.27,330.15,253.41,2711.01,44.33,204.2,22.2,75.8,124.32,119.18,290.32,153.48,85.59,65.12,123.39,717.9,4.05,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,11908.77,1792.75,301.27,330.15,253.41,2711.01,44.33,204.2,22.2,75.8,124.32,119.18,273.08,154.92,69.31,113.1,141.13,751.54,4.08,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,9795.62,1417.67,301.27,330.15,253.41,2711.01,44.33,204.2,22.2,75.8,124.32,119.18,270.19,134.61,147.08,132.31,162.27,846.46,4.13,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,15843.85,2142.34,301.27,330.15,253.41,2711.01,44.33,163.2,22.8,71.5,124.32,119.18,306.53,176.98,124.63,61.5,179.21,848.85,4.13,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,14297.6,1720.53,301.27,330.15,253.41,2711.01,44.33,163.2,22.8,71.5,124.32,119.18,284.61,189.91,139.76,112.08,174.94,901.3,4.31,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,12068.14,1672.76,301.27,330.15,253.41,2711.01,44.33,163.2,22.8,71.5,124.32,119.18,303.21,192.24,142.26,121.73,143.34,902.78,4.21,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,8889.29,1222.85,301.27,330.15,253.41,2711.01,44.33,163.2,22.8,71.5,124.32,119.18,306.12,144.95,132.42,93.43,151.5,828.42,3.98,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,15365.37,2254.38,301.27,330.15,253.41,2711.01,44.33,193.6,19.5,66.8,124.32,119.18,326.54,145.09,92.17,108.47,156.61,828.88,3.85,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,13515.93,2135.92,301.27,330.15,253.41,2711.01,44.33,193.6,19.5,66.8,124.32,119.18,318.31,144.52,148.17,70.51,167.32,848.83,4.15,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,12566.34,1689.49,301.27,330.15,253.41,2711.01,44.33,193.6,19.5,66.8,124.32,119.18,314.48,140.63,112.56,129.82,162.34,859.83,4.49,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,9868.92,1400.5,301.27,330.15,253.41,2711.01,44.33,193.6,19.5,66.8,124.32,119.18,256.04,126.48,96.08,78.07,153.46,710.13,3.96,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,14271.92,2089.54,301.27,330.15,253.41,2711.01,44.33,138.4,22.6,71.2,124.32,119.18,320.65,190.99,92.43,92.86,165.24,862.17,4.39,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,13217.29,2120.37,301.27,330.15,253.41,2711.01,44.33,138.4,22.6,71.2,124.32,119.18,284.66,151.28,121.47,61.41,181.25,800.07,3.85,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,11144.48,1552.22,301.27,330.15,253.41,2711.01,44.33,138.4,22.6,71.2,124.32,119.18,233.76,157.31,77.26,116.51,123.39,708.23,4.27,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Badulla,Uva highland,750,LB,Lower/brown grade,9263.97,1122.67,301.27,330.15,253.41,2711.01,44.33,138.4,22.6,71.2,124.32,119.18,294.61,172.06,141.12,62.72,136.3,806.81,4.2,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,13755.79,1798.49,301.27,330.15,253.41,2711.01,44.33,264.1,24.4,77.4,124.32,119.18,281.35,127.9,67.23,125,102.1,703.58,4.37,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,11741.77,1874.56,301.27,330.15,253.41,2711.01,44.33,264.1,24.4,77.4,124.32,119.18,285.67,149.13,113.83,120.35,175.35,844.33,4.04,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,11313.74,1724.93,301.27,330.15,253.41,2711.01,44.33,264.1,24.4,77.4,124.32,119.18,293.29,142.85,72.96,80.77,116.62,706.49,4.1,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,8108.61,1258.12,301.27,330.15,253.41,2711.01,44.33,264.1,24.4,77.4,124.32,119.18,313.64,173.58,103.8,132.53,156.6,880.15,3.95,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,14392.72,2185.47,301.27,330.15,253.41,2711.01,44.33,194.8,23.3,73,124.32,119.18,312.2,164.2,155.12,91.19,164.39,887.1,4.16,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,13318.98,1662.32,301.27,330.15,253.41,2711.01,44.33,194.8,23.3,73,124.32,119.18,289.42,144.9,80.11,67.42,105.69,687.54,4.41,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,10312.69,1454.64,301.27,330.15,253.41,2711.01,44.33,194.8,23.3,73,124.32,119.18,311.53,176.6,151.28,117.06,156.39,912.86,4.11,source_calibrated_synthetic_2024_avg_anchor
12/30/2024,2024,12,53,4,main_harvest,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,9120.82,1172.56,301.27,330.15,253.41,2711.01,44.33,194.8,23.3,73,124.32,119.18,320.16,124.63,118.67,60.68,158.66,782.8,4.53,source_calibrated_synthetic_2024_avg_anchor
1/6/2025,2025,1,1,1,main_harvest,Kandy,Central highland,900,LG,Lanka Green / premium green pods,17354.5,2094.04,297.82,333.35,257.11,2693.13,45.53,123.1,21.2,74.8,121.14,117.18,264.08,152.43,137.43,55.07,134.31,743.32,4.46,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,14478.13,2074.43,297.82,333.35,257.11,2693.13,45.53,123.1,21.2,74.8,121.14,117.18,272.59,134.55,109.45,134.5,134.64,785.73,4.19,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,12422.95,1660.69,297.82,333.35,257.11,2693.13,45.53,123.1,21.2,74.8,121.14,117.18,280.38,178.12,120.47,81.91,169,829.88,4.17,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Kandy,Central highland,900,LB,Lower/brown grade,10413.39,1620.61,297.82,333.35,257.11,2693.13,45.53,123.1,21.2,74.8,121.14,117.18,297.63,134.73,86.19,82.5,145.67,746.72,4.09,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Matale,Central highland,650,LG,Lanka Green / premium green pods,15222.43,2215.57,297.82,333.35,257.11,2693.13,45.53,116.8,22,68.4,121.14,117.18,271.56,132.92,134.92,89.01,113.33,741.74,4.15,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,13967.71,2017.29,297.82,333.35,257.11,2693.13,45.53,116.8,22,68.4,121.14,117.18,263.52,186.03,144.23,121.04,164.71,879.53,4.33,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,11317.78,1715.35,297.82,333.35,257.11,2693.13,45.53,116.8,22,68.4,121.14,117.18,281.86,142.53,99.14,57.04,120.09,700.66,4.06,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Matale,Central highland,650,LB,Lower/brown grade,9859.48,1444.11,297.82,333.35,257.11,2693.13,45.53,116.8,22,68.4,121.14,117.18,304.17,126.21,87.35,133.26,148.83,799.82,4.08,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,16506.5,2465.84,297.82,333.35,257.11,2693.13,45.53,190,20,79.4,121.14,117.18,286.92,163.39,97.45,86.78,166.89,801.43,4.16,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,15201.68,2243.77,297.82,333.35,257.11,2693.13,45.53,190,20,79.4,121.14,117.18,247.29,181.15,109.12,58.75,161.37,757.68,4.26,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,12743.55,1773.45,297.82,333.35,257.11,2693.13,45.53,190,20,79.4,121.14,117.18,295.24,139.37,101.9,122,122.65,781.16,4.34,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,10927.59,1605.39,297.82,333.35,257.11,2693.13,45.53,190,20,79.4,121.14,117.18,316.39,124.7,141.75,120.16,162.84,865.84,4.06,source_calibrated_synthetic_recent_dea_anchor
1/6/2025,2025,1,1,1,main_harvest,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,15164.51,2317.85,297.82,333.35,257.11,2693.13,45.53,115.5,22,75.1,121.14,117.18,273.26,191.16,87.96,122.41,160.22,835.01,4.16,source_calibrated_synthetic_recent_dea_anchor
